id,arxiv_id,title,authors,date,year,venue,topics,uav_relevance,abs_url,pdf_url,code_url,project_url,query_source
702a718d052f,2511.01083v1,Deployable Vision-driven UAV River Navigation via Human-in-the-loop Preference Alignment,Zihan Wang; Jianwen Li; Li-Fan Wu; Nina Mahmoudian,2025-11-02,2025,ICRA,Datasets & Simulators,High,https://arxiv.org/abs/2511.01083v1,https://arxiv.org/pdf/2511.01083v1,,,"""unmanned aerial vehicle"" AND ""evaluation"" AND ""navigation"""
a4f7565db105,2510.25191v3,SoraNav: Adaptive UAV Task-Centric Navigation via Zeroshot VLM Reasoning,Hongyu Song; Rishabh Dev Yadav; Cheng Guo; Wei Pan,2025-10-29,2025,arXiv,Evaluation,High,https://arxiv.org/abs/2510.25191v3,https://arxiv.org/pdf/2510.25191v3,,,"""unmanned aerial vehicle"" AND ""vision language navigation"""
3ed58099bf15,2510.21648v1,Design and Structural Validation of a Micro-UAV with On-Board Dynamic Route Planning,Inbazhagan Ravikumar; Ram Sundhar; Narendhiran Vijayakumar,2025-10-24,2025,arXiv,Traditional UAV VLN,High,https://arxiv.org/abs/2510.21648v1,https://arxiv.org/pdf/2510.21648v1,,,"""UAV"" AND ""navigation"" AND ""planning"""
503489729369,2510.09912v1,SpectralCA: Bi-Directional Cross-Attention for Next-Generation UAV Hyperspectral Vision,D. V. Brovko,2025-10-10,2025,arXiv,Datasets & Simulators,High,https://arxiv.org/abs/2510.09912v1,https://arxiv.org/pdf/2510.09912v1,,,"""unmanned aerial vehicle"" AND ""evaluation"" AND ""navigation"""
6930815b02b8,2509.17435v1,GPS Denied IBVS-Based Navigation and Collision Avoidance of UAV Using a Low-Cost RGB Camera,Xiaoyu Wang; Yan Rui Tan; William Leong; Sunan Huang; Rodney Teo; Cheng Xiang,2025-09-22,2025,arXiv,Traditional UAV VLN,High,https://arxiv.org/abs/2509.17435v1,https://arxiv.org/pdf/2509.17435v1,,,"""UAV"" AND ""navigation"" AND ""planning"""
61c02fcaaff2,2509.14082v2,FlightDiffusion: Revolutionising Autonomous Drone Training with Diffusion Models Generating FPV Video,Valerii Serpiva; Artem Lykov; Faryal Batool; Vladislav Kozlovskiy; Miguel Altamirano Cabrera; Dzmitry Tsetserukou,2025-09-17,2025,arXiv,Datasets & Simulators; UAV VLA; Evaluation,High,https://arxiv.org/abs/2509.14082v2,https://arxiv.org/pdf/2509.14082v2,,,"""UAV"" AND ""navigation"" AND ""success rate"""
2a4fc14ff5c5,2509.12673v1,MFAF: An EVA02-Based Multi-scale Frequency Attention Fusion Method for Cross-View Geo-Localization,YiTong Liu; TianZhu Liu; YanFeng GU,2025-09-16,2025,arXiv,Datasets & Simulators,High,https://arxiv.org/abs/2509.12673v1,https://arxiv.org/pdf/2509.12673v1,,,"""UAV"" AND ""navigation"" AND ""benchmarks"""
5977d5f64851,2509.05696v1,JRN-Geo: A Joint Perception Network based on RGB and Normal images for Cross-view Geo-localization,Hongyu Zhou; Yunzhou Zhang; Tingsong Huang; Fawei Ge; Man Qi; Xichen Zhang; Yizhong Zhang,2025-09-06,2025,arXiv,Datasets & Simulators,High,https://arxiv.org/abs/2509.05696v1,https://arxiv.org/pdf/2509.05696v1,,,"""unmanned aerial vehicle"" AND ""dataset"" AND ""navigation"""
e6a1fdbe2bc8,2508.20066v2,PAUL: Uncertainty-Guided Partition and Augmentation for Robust Cross-View Geo-Localization under Noisy Correspondence,Zheng Li; Xueyi Zhang; Yanming Guo; Yuxiang Xie; Ding Zhaoyun; Siqi Cai; Haizhou Li; Mingrui Lao,2025-08-27,2025,arXiv,Datasets & Simulators,High,https://arxiv.org/abs/2508.20066v2,https://arxiv.org/pdf/2508.20066v2,,,"""UAV"" AND ""navigation"" AND ""benchmarks"""
a8945f541c7d,2508.18967v1,Enhanced UAV Path Planning Using the Tangent Intersection Guidance (TIG) Algorithm,Hichem Cheriet; Khellat Kihel Badra; Chouraqui Samira,2025-08-26,2025,arXiv,Traditional UAV VLN,High,https://arxiv.org/abs/2508.18967v1,https://arxiv.org/pdf/2508.18967v1,,,"""unmanned aerial vehicle"" AND ""path planning"" AND ""navigation"""
2953c4970f75,2508.16515v2,Comparative Analysis of UAV Path Planning Algorithms for Efficient Navigation in Urban 3D Environments,Hichem Cheriet; Khellat Kihel Badra; Chouraqui Samira,2025-08-22,2025,arXiv,Traditional UAV VLN,High,https://arxiv.org/abs/2508.16515v2,https://arxiv.org/pdf/2508.16515v2,,,"""UAV"" AND ""navigation"" AND ""planning"""
1c0c4245c1ee,2508.14096v1,Research on UAV Applications in Public Administration: Based on an Improved RRT Algorithm,Zhanxi Xie; Baili Lu; Yanzhao Gu; Zikun Li; Junhao Wei; Ngai Cheong,2025-08-15,2025,arXiv,Evaluation; Traditional UAV VLN,High,https://arxiv.org/abs/2508.14096v1,https://arxiv.org/pdf/2508.14096v1,,,"""unmanned aerial vehicle"" AND ""simulator"" AND ""navigation"""
589c2969f3e6,2508.11834v1,Recent Advances in Transformer and Large Language Models for UAV Applications,Hamza Kheddar; Yassine Habchi; Mohamed Chahine Ghanem; Mustapha Hemis; Dusit Niyato,2025-08-15,2025,arXiv,Datasets & Simulators; Evaluation,High,https://arxiv.org/abs/2508.11834v1,https://arxiv.org/pdf/2508.11834v1,,,"""UAV"" AND ""navigation"" AND ""metrics"""
4eb337e142c2,2508.09971v2,Vision-driven River Following of UAV via Safe Reinforcement Learning using Semantic Dynamics Model,Zihan Wang; Nina Mahmoudian,2025-08-13,2025,arXiv,UAV WAM,High,https://arxiv.org/abs/2508.09971v2,https://arxiv.org/pdf/2508.09971v2,,,"""unmanned aerial vehicle"" AND ""simulator"" AND ""navigation"""
f8435b6ea14b,2508.07814v1,SwarmVLM: VLM-Guided Impedance Control for Autonomous Navigation of Heterogeneous Robots in Dynamic Warehousing,Malaika Zafar; Roohan Ahmed Khan; Faryal Batool; Yasheerah Yaqoot; Ziang Guo; Mikhail Litvinov; Aleksey Fedoseev; Dzmitry Tsetserukou,2025-08-11,2025,arXiv,Traditional UAV VLN,High,https://arxiv.org/abs/2508.07814v1,https://arxiv.org/pdf/2508.07814v1,,,"""unmanned aerial vehicle"" AND ""obstacle avoidance"" AND ""navigation"""
646d61f46325,2508.02617v1,Vision-based Navigation of Unmanned Aerial Vehicles in Orchards: An Imitation Learning Approach,Peng Wei; Prabhash Ragbir; Stavros G. Vougioukas; Zhaodan Kong,2025-08-04,2025,arXiv,Traditional UAV VLN,High,https://arxiv.org/abs/2508.02617v1,https://arxiv.org/pdf/2508.02617v1,,,"""unmanned aerial vehicle"" AND ""obstacle avoidance"" AND ""navigation"""
38a6e3a0a036,2508.00390v1,SA-GCS: Semantic-Aware Gaussian Curriculum Scheduling for UAV Vision-Language Navigation,Hengxing Cai; Jinhan Dong; Yijie Rao; Jingcheng Deng; Jingjun Tan; Qien Chen; Haidong Wang; Zhen Wang; Shiyu Huang; Agachai Sumalee; Renxin Zhong,2025-08-01,2025,arXiv,Foundations; Evaluation,High,https://arxiv.org/abs/2508.00390v1,https://arxiv.org/pdf/2508.00390v1,,,"""unmanned aerial vehicle"" AND ""benchmark"" AND ""navigation"""
9c624267c217,2508.00288v4,UAV-ON: A Benchmark for Open-World Object Goal Navigation with Aerial Agents,Jianqiang Xiao; Yuexuan Sun; Yixin Shao; Boxi Gan; Rongqiang Liu; Yanjing Wu; Weili Guan; Xiang Deng,2025-08-01,2025,arXiv,Datasets & Simulators,High,https://arxiv.org/abs/2508.00288v4,https://arxiv.org/pdf/2508.00288v4,,,"""UAV"" AND ""navigation"" AND ""evaluation"""
aeeb9fa48a24,2507.17253v1,Optimizing Delivery Logistics: Enhancing Speed and Safety with Drone Technology,Maharshi Shastri; Ujjval Shrivastav,2025-07-23,2025,arXiv,Datasets & Simulators,High,https://arxiv.org/abs/2507.17253v1,https://arxiv.org/pdf/2507.17253v1,,,"""UAV"" AND ""navigation"" AND ""benchmarks"""
0c5a2193971e,2507.15089v1,Visual Place Recognition for Large-Scale UAV Applications,Ioannis Tsampikos Papapetros; Ioannis Kansizoglou; Antonios Gasteratos,2025-07-20,2025,arXiv,Datasets & Simulators,High,https://arxiv.org/abs/2507.15089v1,https://arxiv.org/pdf/2507.15089v1,,,"""unmanned aerial vehicle"" AND ""benchmark"" AND ""navigation"""
a27787d3a00b,2507.02328v2,Path Planning using a One-shot-sampling Skeleton Map,Gabriel O. Flores-Aquino; Octavio Gutierrez-Frias; Juan Irving Vasquez,2025-07-03,2025,arXiv,Traditional UAV VLN; Evaluation; Datasets & Simulators,High,https://arxiv.org/abs/2507.02328v2,https://arxiv.org/pdf/2507.02328v2,,,"""unmanned aerial vehicle"" AND ""evaluation"" AND ""navigation"""
0d5c9b0ef250,2506.20311v1,Real-Time Obstacle Avoidance Algorithms for Unmanned Aerial and Ground Vehicles,Jingwen Wei,2025-06-25,2025,arXiv,Traditional UAV VLN,High,https://arxiv.org/abs/2506.20311v1,https://arxiv.org/pdf/2506.20311v1,,,"""unmanned aerial vehicle"" AND ""simulator"" AND ""navigation"""
24b99b8c93b9,2506.14857v1,Towards Perception-based Collision Avoidance for UAVs when Guiding the Visually Impaired,Suman Raj; Swapnil Padhi; Ruchi Bhoot; Prince Modi; Yogesh Simmhan,2025-06-17,2025,IROS,Traditional UAV VLN; Evaluation,High,https://arxiv.org/abs/2506.14857v1,https://arxiv.org/pdf/2506.14857v1,,,"""UAV"" AND ""collision avoidance"" AND ""navigation"""
fd0e31dd82f3,2506.10756v1,Grounded Vision-Language Navigation for UAVs with Open-Vocabulary Goal Understanding,Yuhang Zhang; Haosheng Yu; Jiaping Xiao; Mir Feroskhan,2025-06-12,2025,arXiv,Foundations,High,https://arxiv.org/abs/2506.10756v1,https://arxiv.org/pdf/2506.10756v1,,,"""unmanned aerial vehicle"" AND ""evaluation"" AND ""navigation"""
e2156c897c7f,2506.09748v1,Hierarchical Image Matching for UAV Absolute Visual Localization via Semantic and Structural Constraints,Xiangkai Zhang; Xiang Zhou; Mao Chen; Yuchen Lu; Xu Yang; Zhiyong Liu,2025-06-11,2025,arXiv,Datasets & Simulators,High,https://arxiv.org/abs/2506.09748v1,https://arxiv.org/pdf/2506.09748v1,,,"""unmanned aerial vehicle"" AND ""evaluation"" AND ""navigation"""
0c1c9d621d79,2505.23457v2,Long Duration Inspection of GNSS-Denied Environments with a Tethered UAV-UGV Marsupial System,Simón Martínez-Rozas; David Alejo; José Javier Carpio; Fernando Caballero; Luis Merino,2025-05-29,2025,arXiv,Datasets & Simulators,High,https://arxiv.org/abs/2505.23457v2,https://arxiv.org/pdf/2505.23457v2,,,"""unmanned aerial vehicle"" AND ""benchmark"" AND ""navigation"""
f46bf8ef1d3a,2505.21041v3,CityGo: Lightweight Urban Modeling and Rendering with Proxy Buildings and Residual Gaussians,Weihang Liu; Yuhui Zhong; Yuke Li; Xi Chen; Jiadi Cui; Honglong Zhang; Lan Xu; Xin Lou; Yujiao Shi; Jingyi Yu; Yingliang Zhang,2025-05-27,2025,arXiv,Datasets & Simulators,High,https://arxiv.org/abs/2505.21041v3,https://arxiv.org/pdf/2505.21041v3,,,"""UAV"" AND ""navigation"" AND ""datasets"""
94b6c28a42e6,2505.17438v1,HEPP: Hyper-efficient Perception and Planning for High-speed Obstacle Avoidance of UAVs,Minghao Lu; Xiyu Fan; Bowen Xu; Zexuan Yan; Rui Peng; Han Chen; Lixian Zhang; Peng Lu,2025-05-23,2025,arXiv,Traditional UAV VLN,High,https://arxiv.org/abs/2505.17438v1,https://arxiv.org/pdf/2505.17438v1,,,"""UAV"" AND ""obstacle avoidance"" AND ""navigation"""
9bdbb70d146c,2505.16912v2,"UAV See, UGV Do: Aerial Imagery and Virtual Teach Enabling Zero-Shot Ground Vehicle Repeat",Desiree Fisker; Alexander Krawciw; Sven Lilge; Melissa Greeff; Timothy D. Barfoot,2025-05-22,2025,IROS,Datasets & Simulators,High,https://arxiv.org/abs/2505.16912v2,https://arxiv.org/pdf/2505.16912v2,,,"""UAV"" AND ""navigation"" AND ""benchmarks"""
ec205b88a9b5,2505.15725v2,UAV-Flow Colosseo: A Real-World Benchmark for Flying-on-a-Word UAV Imitation Learning,Xiangyu Wang; Donglin Yang; Yue Liao; Wenhao Zheng; wenjun wu; Bin Dai; Hongsheng Li; Si Liu,2025-05-21,2025,arXiv,Datasets & Simulators,High,https://arxiv.org/abs/2505.15725v2,https://arxiv.org/pdf/2505.15725v2,,,"""unmanned aerial vehicle"" AND ""evaluation"" AND ""navigation"""
c5db26879b36,2505.11350v5,Search-TTA: A Multimodal Test-Time Adaptation Framework for Visual Search in the Wild,Derek Ming Siang Tan; Shailesh; Boyang Liu; Alok Raj; Qi Xuan Ang; Weiheng Dai; Tanishq Duhan; Jimmy Chiun; Yuhong Cao; Florian Shkurti; Guillaume Sartoretti,2025-05-16,2025,CoRL,Traditional UAV VLN; Datasets & Simulators,High,https://arxiv.org/abs/2505.11350v5,https://arxiv.org/pdf/2505.11350v5,,,"""UAV"" AND ""navigation"" AND ""datasets"""
4af72aa1e340,2505.03460v1,LogisticsVLN: Vision-Language Navigation For Low-Altitude Terminal Delivery Based on Agentic UAVs,Xinyuan Zhang; Yonglin Tian; Fei Lin; Yue Liu; Jing Ma; Kornélia Sára Szatmáry; Fei-Yue Wang,2025-05-06,2025,arXiv,Foundations; Datasets & Simulators,High,https://arxiv.org/abs/2505.03460v1,https://arxiv.org/pdf/2505.03460v1,,,"""unmanned aerial vehicle"" AND ""evaluation"" AND ""navigation"""
155698cd1471,2504.21432v1,UAV-VLN: End-to-End Vision Language guided Navigation for UAVs,Pranav Saxena; Nishant Raghuvanshi; Neena Goveas,2025-04-30,2025,arXiv,Foundations,High,https://arxiv.org/abs/2504.21432v1,https://arxiv.org/pdf/2504.21432v1,,,"""unmanned aerial vehicle"" AND ""evaluation"" AND ""navigation"""
b6e956a16f77,2504.17569v1,Flying through cluttered and dynamic environments with LiDAR,Huajie Wu; Wenyi Liu; Yunfan Ren; Zheng Liu; Hairuo Wei; Fangcheng Zhu; Haotian Li; Fu Zhang,2025-04-24,2025,arXiv,Evaluation,High,https://arxiv.org/abs/2504.17569v1,https://arxiv.org/pdf/2504.17569v1,,,"""unmanned aerial vehicle"" AND ""simulator"" AND ""navigation"""
dd8ecceb33ac,2504.09587v4,GeoNav: Empowering MLLMs with dual-scale geospatial reasoning for language-goal aerial navigation,Haotian Xu; Yue Hu; Chen Gao; Zhengqiu Zhu; Yong Zhao; Yong Li; Quanjun Yin,2025-04-13,2025,arXiv,Evaluation,High,https://arxiv.org/abs/2504.09587v4,https://arxiv.org/pdf/2504.09587v4,,,"""UAV"" AND ""navigation"" AND ""navigation error"""
3342559e794f,2503.17982v1,Co-SemDepth: Fast Joint Semantic Segmentation and Depth Estimation on Aerial Images,Yara AlaaEldin; Francesca Odone,2025-03-23,2025,arXiv,Datasets & Simulators; Traditional UAV VLN,High,https://arxiv.org/abs/2503.17982v1,https://arxiv.org/pdf/2503.17982v1,,,"""unmanned aerial vehicle"" AND ""benchmark"" AND ""navigation"""
e89035bfb4aa,2503.10027v1,Post-disaster building indoor damage and survivor detection using autonomous path planning and deep learning with unmanned aerial vehicles,Xiao Pan; Sina Tavasoli; T. Y. Yang; Sina Poorghasem,2025-03-13,2025,arXiv,Traditional UAV VLN,High,https://arxiv.org/abs/2503.10027v1,https://arxiv.org/pdf/2503.10027v1,,,"""unmanned aerial vehicle"" AND ""path planning"" AND ""navigation"""
c1c0e3bed979,2503.08330v1,KiteRunner: Language-Driven Cooperative Local-Global Navigation Policy with UAV Mapping in Outdoor Environments,Shibo Huang; Chenfan Shi; Jian Yang; Hanlin Dong; Jinpeng Mi; Ke Li; Jianfeng Zhang; Miao Ding; Peidong Liang; Xiong You; Xian Wei,2025-03-11,2025,arXiv,Foundations,High,https://arxiv.org/abs/2503.08330v1,https://arxiv.org/pdf/2503.08330v1,,,"""UAV"" AND ""navigation"" AND ""policy"""
42a4e6e4b4a0,2503.03543v1,A self-supervised cyclic neural-analytic approach for novel view synthesis and 3D reconstruction,Dragos Costea; Alina Marcu; Marius Leordeanu,2025-03-05,2025,arXiv,Datasets & Simulators,High,https://arxiv.org/abs/2503.03543v1,https://arxiv.org/pdf/2503.03543v1,,,"""UAV"" AND ""navigation"" AND ""datasets"""
50dcb285fc06,2503.02700v1,Multi-Strategy Enhanced COA for Path Planning in Autonomous Navigation,Yifei Wang; Jacky Keung; Haohan Xu; Yuchen Cao; Zhenyu Mao,2025-03-04,2025,arXiv,Traditional UAV VLN,High,https://arxiv.org/abs/2503.02700v1,https://arxiv.org/pdf/2503.02700v1,,,"""unmanned aerial vehicle"" AND ""evaluation"" AND ""navigation"""
075211b332b2,2502.19401v1,ARENA: Adaptive Risk-aware and Energy-efficient NAvigation for Multi-Objective 3D Infrastructure Inspection with a UAV,David-Alexandre Poissant; Alexis Lussier Desbiens; François Ferland; Louis Petit,2025-02-26,2025,arXiv,Datasets & Simulators,High,https://arxiv.org/abs/2502.19401v1,https://arxiv.org/pdf/2502.19401v1,,,"""UAV"" AND ""navigation"" AND ""benchmarks"""
c761c7793ed7,2502.05038v1,FlightForge: Advancing UAV Research with Procedural Generation of High-Fidelity Simulation and Integrated Autonomy,David Čapek; Jan Hrnčíř; Tomáš Báča; Jakub Jirkal; Vojtěch Vonásek; Robert Pěnička; Martin Saska,2025-02-07,2025,ICRA,Datasets & Simulators,High,https://arxiv.org/abs/2502.05038v1,https://arxiv.org/pdf/2502.05038v1,,,"""UAV"" AND ""collision avoidance"" AND ""navigation"""
af634ad1d732,2502.13969v1,Bridging Simulation and Reality: A 3D Clustering-Based Deep Learning Model for UAV-Based RF Source Localization,Saad Masrur; Ismail Guvenc,2025-02-02,2025,arXiv,Datasets & Simulators,High,https://arxiv.org/abs/2502.13969v1,https://arxiv.org/pdf/2502.13969v1,,,"""unmanned aerial vehicle"" AND ""simulator"" AND ""navigation"""
1dd16af6f7e4,2501.06566v2,Cooperative Aerial Robot Inspection Challenge: A Benchmark for Heterogeneous Multi-UAV Planning and Lessons Learned,Muqing Cao; Thien-Minh Nguyen; Shenghai Yuan; Andreas Anastasiou; Angelos Zacharia; Savvas Papaioannou; Panayiotis Kolios; Christos G. Panayiotou; Marios M. Polycarpou; Xinhang Xu; Mingjie Zhang; Fei Gao; Boyu Zhou; Ben M. Chen; Lihua Xie,2025-01-11,2025,arXiv,Datasets & Simulators; Evaluation; Traditional UAV VLN,High,https://arxiv.org/abs/2501.06566v2,https://arxiv.org/pdf/2501.06566v2,,,"""UAV"" AND ""navigation"" AND ""metrics"""
11511fc1358e,2501.03261v1,Navigation Variable-based Multi-objective Particle Swarm Optimization for UAV Path Planning with Kinematic Constraints,Thi Thuy Ngan Duong; Duy-Nam Bui; Manh Duong Phung,2025-01-03,2025,arXiv,Traditional UAV VLN,High,https://arxiv.org/abs/2501.03261v1,https://arxiv.org/pdf/2501.03261v1,,,"""unmanned aerial vehicle"" AND ""benchmark"" AND ""navigation"""
ee7a9f79f8be,2412.09209v1,eCARLA-scenes: A synthetically generated dataset for event-based optical flow prediction,Jad Mansour; Hayat Rajani; Rafael Garcia; Nuno Gracias,2024-12-12,2024,arXiv,Datasets & Simulators; Evaluation,High,https://arxiv.org/abs/2412.09209v1,https://arxiv.org/pdf/2412.09209v1,,,"""unmanned aerial vehicle"" AND ""simulator"" AND ""navigation"""
cbe22f90d42d,2412.06313v1,Vision-Based Deep Reinforcement Learning of UAV Autonomous Navigation Using Privileged Information,Junqiao Wang; Zhongliang Yu; Dong Zhou; Jiaqi Shi; Runran Deng,2024-12-09,2024,arXiv,Evaluation; Traditional UAV VLN; Datasets & Simulators,High,https://arxiv.org/abs/2412.06313v1,https://arxiv.org/pdf/2412.06313v1,,,"""UAV"" AND ""navigation"" AND ""success rate"""
5c57c4593a92,2412.04074v3,Integrated Sensing and Communications for Low-Altitude Economy: A Deep Reinforcement Learning Approach,Xiaowen Ye; Yuyi Mao; Xianghao Yu; Shu Sun; Liqun Fu; Jie Xu,2024-12-05,2024,arXiv,Datasets & Simulators,High,https://arxiv.org/abs/2412.04074v3,https://arxiv.org/pdf/2412.04074v3,,,"""unmanned aerial vehicle"" AND ""simulator"" AND ""navigation"""
23fa099214f8,2412.02881v1,A Minimalistic 3D Self-Organized UAV Flocking Approach for Desert Exploration,Thulio Amorim; Tiago Nascimento; Akash Chaudhary; Eliseo Ferrante; Martin Saska,2024-12-03,2024,arXiv,Evaluation,High,https://arxiv.org/abs/2412.02881v1,https://arxiv.org/pdf/2412.02881v1,,,"""unmanned aerial vehicle"" AND ""evaluation"" AND ""navigation"""
f00615217020,2411.15953v1,Autonomous Multi-Robot Exploration Strategies for 3D Environments with Fire Detection Capabilitie,Ankit Shaw,2024-11-24,2024,arXiv,Traditional UAV VLN,High,https://arxiv.org/abs/2411.15953v1,https://arxiv.org/pdf/2411.15953v1,,,"""unmanned aerial vehicle"" AND ""obstacle avoidance"" AND ""navigation"""
6a4d2e5f3000,2411.15003v2,Autonomous Tail-Sitter Flights in Unknown Environments,Guozheng Lu; Yunfan Ren; Fangcheng Zhu; Haotian Li; Ruize Xue; Yixi Cai; Ximin Lyu; Fu Zhang,2024-11-22,2024,arXiv,Datasets & Simulators,High,https://arxiv.org/abs/2411.15003v2,https://arxiv.org/pdf/2411.15003v2,,,"""unmanned aerial vehicle"" AND ""simulator"" AND ""navigation"""
2950f8121029,2411.12967v1,Shrinking POMCP: A Framework for Real-Time UAV Search and Rescue,Yunuo Zhang; Baiting Luo; Ayan Mukhopadhyay; Daniel Stojcsics; Daniel Elenius; Anirban Roy; Susmit Jha; Miklos Maroti; Xenofon Koutsoukos; Gabor Karsai; Abhishek Dubey,2024-11-20,2024,arXiv,Traditional UAV VLN; Datasets & Simulators,High,https://arxiv.org/abs/2411.12967v1,https://arxiv.org/pdf/2411.12967v1,,,"""UAV"" AND ""navigation"" AND ""world model"""
64c720ead8d8,2411.05586v1,Tangled Program Graphs as an alternative to DRL-based control algorithms for UAVs,Hubert Szolc; Karol Desnos; Tomasz Kryjak,2024-11-08,2024,arXiv,Evaluation,High,https://arxiv.org/abs/2411.05586v1,https://arxiv.org/pdf/2411.05586v1,,,"""unmanned aerial vehicle"" AND ""simulator"" AND ""navigation"""
d2253ed78e86,2411.01816v1,Toward Integrating Semantic-aware Path Planning and Reliable Localization for UAV Operations,Thanh Nguyen Canh; Huy-Hoang Ngo; Xiem HoangVan; Nak Young Chong,2024-11-04,2024,arXiv,Traditional UAV VLN,High,https://arxiv.org/abs/2411.01816v1,https://arxiv.org/pdf/2411.01816v1,,,"""unmanned aerial vehicle"" AND ""evaluation"" AND ""navigation"""
56609dd5640f,2410.09799v1,Model Predictive Control for Optimal Motion Planning of Unmanned Aerial Vehicles,Duy-Nam Bui; Thu Hang Khuat; Manh Duong Phung; Thuan-Hoang Tran; Dong LT Tran,2024-10-13,2024,arXiv,Traditional UAV VLN,High,https://arxiv.org/abs/2410.09799v1,https://arxiv.org/pdf/2410.09799v1,,,"""unmanned aerial vehicle"" AND ""evaluation"" AND ""navigation"""
